metric,value
dist_std_base,0.2925075888633728
dist_std_reg0,0.2925075888633728
dist_std_reg1,0.2925075888633728
rel_pre_mean,0.38935786485671997
rel_pre_std,0.5620539784431458
rel_post_mean,0.14131823182106018
rel_post_std,0.5869417786598206
retained_high_mean,0.24961522221565247
retained_low_mean,0.8919370770454407
retained_gap,0.6423218548297882
pre_correct_rate,0.2083920022528865
post_correct_rate,0.68
directional_align_overall,0.39858847252562596
switch_window,100
switch_pre_correct_rate,0.0
switch_post_correct_rate,0.48
switch_band_correct_rate,0.24
switch_margin_pre,-0.7612094283103943
switch_margin_post,0.00454613147303462
switch_margin_pre_signed,-0.7612094283103943
switch_margin_post_signed,0.00454613147303462
switch_margin_pre_abs,0.7612094283103943
switch_margin_post_abs,0.00454613147303462
corr_lambda_regime,0.2079911627059098
corr_gate_regime,-0.20799116270590984
corr_retained_regime,-0.20799116698333506
auc_switch_lambda,0.3575944569604806
auc_switch_gate,0.3575944569604806
auc_switch_rel,0.35759451562940014
retained_gap_switch,0.39785194396972656
retained_gap_switch_signed,0.39785194396972656
retained_gap_switch_abs,0.39785194396972656
peak_delay_lambda,70.0
peak_delay_gate,70.0
peak_delay_rel,70.0
peak_delay_min,70.0
corr_time_lambda_switch,0.7035217899298997
corr_time_gate_switch,-0.7035217899298997
corr_time_retained_switch,-0.7035217810287085
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,50.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,False
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
